"4326","#doc=aslmusicalreact.2.txt","","","","","","","","","","","","","",""
"4327","1","Реакция","РЕАКЦИЯ","S f inan nom sg","","","я","и","ц","к","а","е","S","РЕАКЦИЯ","S f inan nom sg"
"5234","79","возможность","ВОЗМОЖНОСТЬ","S f inan acc sg","","","ь","т","с","о","н","ж","S","ВОЗМОЖНОСТЬ","S f inan acc sg"
"5235","80","и","И","CONJ","","","и","","","","","","CONJ","И","CONJ"
"5236","81","вообще","ВООБЩЕ","ADV -","","","е","щ","б","о","о","в","ADV","ВООБЩЕ","ADV -"
"5237","82","есть","БЫТЬ","V ipf praes sg indic - 3p","","","ь","т","с","е","","","V","БЫТЬ","V ipf praes sg indic - 3p"
"5238","83","возможность","ВОЗМОЖНОСТЬ","S f inan nom sg","","","ь","т","с","о","н","ж","S","ВОЗМОЖНОСТЬ","S f inan acc sg"
"5239","84","дать","ДАТЬ","V pf - - inf - -","","","ь","т","а","д","","","V","ДАТЬ","V pf - - inf - -"
"5240","85","эту","ЭТОТ","APRO- acc sg f -","","","у","т","э","","","","A","ЭТОТ","A - acc sg plen f -"
"5241","86","возможность","ВОЗМОЖНОСТЬ","S f inan acc sg","","","ь","т","с","о","н","ж","S","ВОЗМОЖНОСТЬ","S f inan acc sg"
"5242","87","—","—","PUNC","","","","","","","","","PUNC","—","PUNC"
"5243","88","это","ЭТО","SPRO n - nom sg","","","о","т","э","","","","S","ЭТО","S n - nom sg"
"5244","89","очень","ОЧЕНЬ","ADV -","","","ь","н","е","ч","о","","ADV","ОЧЕНЬ","ADV -"
"5245","90","здорово","ЗДОРОВО","ADV -","","","о","в","о","р","о","д","ADV","ЗДОРОВО","ADV -"
"5246","91",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5247","92","и","И","CONJ","","","и","","","","","","CONJ","И","CONJ"
"5248","93","мне","Я","SPRO sg 1p - dat","","","е","н","м","","","","SPRO","Я","SPRO sg 1p - loc"
"5249","94","кажется","КАЗАТЬСЯ","V ipf praes sg indic - 3p","","","я","с","т","е","ж","а","V","КАЗАТЬСЯ","V ipf praes sg indic - 3p"
"5250","95",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5251","96","это","ЭТО","SPRO n - acc sg","","","о","т","э","","","","S","ЭТО","S n - nom sg"
"5252","97","надо","НАДО","PRAEDIC","","","о","д","а","н","","","ADV","НАДО","ADV -"
"5253","98","все","ВСЕ","SPRO - - аcc sg","","","е","с","в","","","","S","ВСЕ","S - - nom pl"
"5254","99","очень","ОЧЕНЬ","ADV -","","","ь","н","е","ч","о","","ADV","ОЧЕНЬ","ADV -"
"5255","100","продвигать","ПРОДВИГАТЬ","V ipf - - inf - -","","","ь","т","а","г","и","в","V","ПРОДВИГАТЬ","V ipf - - inf - -"
"5256","101","и","И","CONJ","","","и","","","","","","CONJ","И","CONJ"
"5257","102","стараться","СТАРАТЬСЯ","V ipf - - inf - -","","","я","с","ь","т","а","р","V","СТАРАТЬСЯ","V ipf - - inf - -"
"5258","103","это","ЭТО","SPRO n - acc sg","","","о","т","э","","","","S","ЭТО","S n - acc sg"
"5259","104","развивать","РАЗВИВАТЬ","V ipf - - inf - -","","","ь","т","а","в","и","в","V","РАЗВИВАТЬ","V ipf - - inf - -"
"5260","105","настолько","НАСТОЛЬКО","ADV -","","","о","к","ь","л","о","т","ADV","НАСТОЛЬКО","ADV -"
"5261","106","сильно","СИЛЬНО","ADV -","","","о","н","ь","л","и","с","ADV","СИЛЬНО","ADV -"
"5262","107",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5263","108","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5264","109","lt","LT","NONLEX","","","","","","","","","NONLEX","LT","NONLEX"
"5265","110",";",";","PUNC","","","","","","","","","PUNC",";","PUNC"
"5266","111","distinct","DISTINCT","NONLEX","","","","","","","","","NONLEX","DISTINCT","NONLEX"
"5267","112","form","FORM","NONLEX","","","","","","","","","NONLEX","FORM","NONLEX"
"5268","113","=","=","PUNC","","","","","","","","","PUNC","=","PUNC"
"5269","114","наскок","НАСКОЛЬКО","ADV -","distort","","к","о","к","с","а","н","S","НАСКОК","S m inan acc sg"
"5270","115","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5271","116","gt","GT","NONLEX","","","","","","","","","NONLEX","GT","NONLEX"
"5272","117",";",";","PUNC","","","","","","","","","PUNC",";","PUNC"
"5273","118","насколько","НАСКОЛЬКО","ADV -","","","о","к","ь","л","о","к","ADV","НАСКОЛЬКО","ADV -"
"5274","119","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5275","120","lt","LT","NONLEX","","","","","","","","","NONLEX","LT","NONLEX"
"5276","121",";",";","SENT","","","","","","","","","SENT",";","SENT"
"5277","","","","","","","","","","","","","","",""
"5278","1","/","/","PUNC","","","","","","","","","PUNC","/","PUNC"
"5279","2","distinct","DISTINCT","NONLEX","","","","","","","","","NONLEX","DISTINCT","NONLEX"
"5280","3","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5281","4","gt","GT","NONLEX","","","","","","","","","NONLEX","GT","NONLEX"
"5282","5",";",";","SENT","","","","","","","","","SENT",";","SENT"
"5283","","","","","","","","","","","","","","",""
"5284","1","можно","МОЖНО","PRAEDIC","","","о","н","ж","о","м","","ADV","МОЖНО","ADV -"
"5285","2",",",",","SENT","","","","","","","","","SENT",",","SENT"
"5286","","","","","","","","","","","","","","",""
"5287","1","Интервьюер","ИНТЕРВЬЮЕР","S m anim nom sg","","","р","е","ю","ь","в","р","S","ИНТЕРВЬЮЕР","S m anim nom sg"
"5288","2","@","@","PUNC","","","","","","","","","PUNC","@","PUNC"
"5289","3","А","А","CONJ","","","а","","","","","","S","А","S - - nonflex nonflex"
"5290","4","ты","ТЫ","SPRO sg 2p - nom","","","ы","т","","","","","SPRO","ТЫ","SPRO sg 2p - nom"
"5291","5","поняла","ПОНЯТЬ","V pf praet sg indic f -","","","а","л","я","н","о","п","V","ПОНЯТЬ","V pf praet sg indic f -"
"5292","6",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5293","7","про","ПРО","PR","","","о","р","п","","","","PR","ПРО","PR"
"5294","8","что","ЧТО","SPRO n - acc sg","","","о","т","ч","","","","S","ЧТО","S n - acc sg"
"5295","9","была","БЫТЬ","V ipf praet sg indic f -","","","а","л","ы","б","","","V","БЫТЬ","V ipf praet sg indic f -"
"5296","10","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5297","11","эээ","ЭЭЭ","NONLEX","","","э","э","э","","","","NONLEX","ЭЭЭ","NONLEX"
"5298","12","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5299","13","ну","НУ","PART","","","у","н","","","","","PART","НУ","PART"
"5300","14","как бы","как бы","ZERO","раздельно","","ы","б"," ","к","а","к","-","как бы","-"
"5301","15",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5302","16","с","С","PR","","","с","","","","","","PR","С","PR"
"5303","17","чем","ЧТО","SPRO n - ins sg","","","м","е","ч","","","","S","ЧТО","S n - ins sg"
"5304","18","была","БЫТЬ","V ipf praet sg indic f -","","","а","л","ы","б","","","V","БЫТЬ","V ipf praet sg indic f -"
"5305","19","связана","СВЯЗАННЫЙ","A - - sg brev f -","","","а","н","а","з","я","в","A","СВЯЗАННЫЙ","A - - sg brev f -"
"5306","20","первая","ПЕРВЫЙ","ANUM - nom sg f -","","","я","а","в","р","е","п","A","ПЕРВЫЙ","A - nom sg plen f -"
"5307","21","песня","ПЕСНЯ","S f inan nom sg","","","я","н","с","е","п","","S","ПЕСНЯ","S f inan nom sg"
"5308","22",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5309","23","вот","ВОТ","PART","","","т","о","в","","","","PART","ВОТ","PART"
"5310","24","самая","САМЫЙ","APRO - nom sg f -","","","я","а","м","а","с","","A","САМЫЙ","A - nom sg plen f -"
"5311","25","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5312","26","которую","КОТОРЫЙ","APRO - acc sg f -","","","ю","у","р","о","т","о","A","КОТОРЫЙ","A - acc sg plen f -"
"5313","27","девушка","ДЕВУШКА","S f anim nom sg","","","а","к","ш","у","в","е","S","ДЕВУШКА","S f anim nom sg"
"5314","28","пела","ПЕТЬ","V ipf praet sg indic f -","","","а","л","е","п","","","V","ПЕТЬ","V ipf praet sg indic f -"
"5315","29",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5316","30","первый","ПЕРВЫЙ","ANUM - nom sg m -","","","й","ы","в","р","е","п","A","ПЕРВЫЙ","A - nom sg plen m -"
"5317","31","отрывок","ОТРЫВОК","S m inan nom sg","","","к","о","в","ы","р","т","S","ОТРЫВОК","S m inan acc sg"
"5318","32","?","?","SENT","","","","","","","","","SENT","?","SENT"
"5319","","","","","","","","","","","","","","",""
"5320","1","П","П","NONLEX","","","п","","","","","","S","П","S - - nonflex nonflex"
"5321","2","@","@","PUNC","","","","","","","","","PUNC","@","PUNC"
"5322","3","Ну","НУ","PART","","","у","н","","","","","PART","НУ","PART"
"5323","4",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5324","5","насколько","НАСКОЛЬКО","ADV -","","","о","к","ь","л","о","к","ADV","НАСКОЛЬКО","ADV -"
"5325","6","я","Я","SPRO sg 1p - nom","","","я","","","","","","SPRO","Я","SPRO sg 1p - nom"
"5326","7","поняла","ПОНЯТЬ","V pf praet sg indic f -","","","а","л","я","н","о","п","V","ПОНЯТЬ","V pf praet sg indic f -"
"5327","8",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5328","9","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5329","10","lt","LT","NONLEX","","","","","","","","","NONLEX","LT","NONLEX"
"5330","11",";",";","PUNC","","","","","","","","","PUNC",";","PUNC"
"5331","12","distinct","DISTINCT","NONLEX","","","","","","","","","NONLEX","DISTINCT","NONLEX"
"5332","13","form","FORM","NONLEX","","","","","","","","","NONLEX","FORM","NONLEX"
"5333","14","=","=","PUNC","","","","","","","","","PUNC","=","PUNC"
"5334","15","ккойто","КАКОЙ-ТО","S m anim nonflex nonflex","distort","","о","т","й","о","к","к","S","ККОЙТО","S m anim nonflex nonflex"
"5335","16","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5336","17","gt","GT","NONLEX","","","","","","","","","NONLEX","GT","NONLEX"
"5337","18",";",";","PUNC","","","","","","","","","PUNC",";","PUNC"
"5338","19","какой-то","КАКОЙ-ТО","APRO - nom sg m -","","","о","т","","й","о","к","A","КАКОЙ-ТО","A - nom sg plen m -"
"5339","20","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5340","21","lt","LT","NONLEX","","","","","","","","","NONLEX","LT","NONLEX"
"5341","22",";",";","SENT","","","","","","","","","SENT",";","SENT"
"5342","","","","","","","","","","","","","","",""
"5343","1","/","/","PUNC","","","","","","","","","PUNC","/","PUNC"
"5344","2","distinct","DISTINCT","NONLEX","","","","","","","","","NONLEX","DISTINCT","NONLEX"
"5345","3","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5346","4","gt","GT","NONLEX","","","","","","","","","NONLEX","GT","NONLEX"
"5347","5",";",";","SENT","","","","","","","","","SENT",";","SENT"
"5348","","","","","","","","","","","","","","",""
"5349","1","разговор","РАЗГОВОР","S m inan nom sg","","","р","о","в","о","г","з","S","РАЗГОВОР","S m inan nom sg"
"5350","2","с","С","PR","","","с","","","","","","PR","С","PR"
"5351","3","матерью","МАТЬ","S f anim ins sg","","","ю","ь","р","е","т","а","S","МАТЕРЬ","S f anim ins sg"
"5352","4",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5353","5","что-то","ЧТО-ТО","SPRO n - nom sg","","","о","т","","о","т","ч","S","ЧТО-ТО","S n - nom sg"
"5354","6","такое","ТАКОЙ","APRO - nom sg n -","","","е","о","к","а","т","","A","ТАКОЙ","A - nom sg plen n -"
"5355","7","?","?","SENT","","","","","","","","","SENT","?","SENT"
"5356","","","","","","","","","","","","","","",""
"5357","1","Ну","НУ","PART","","","у","н","","","","","PART","НУ","PART"
"5358","2","наверное","НАВЕРНОЕ","PARENTH","","","е","о","н","р","е","в","ADV","НАВЕРНОЕ","ADV -"
"5359","3",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5360","4","какая-то","КАКОЙ-ТО","APRO - nom sg f -","","","о","т","","я","а","к","A","КАКОЙ-ТО","A - nom sg plen f -"
"5361","5","самая","САМЫЙ","APRO - nom sg f -","","","я","а","м","а","с","","A","САМЫЙ","A - nom sg plen f -"
"5362","6","большая","БОЛЬШОЙ","A - nom sg plen f -","","","я","а","ш","ь","л","о","A","БОЛЬШОЙ","A - nom sg plen f -"
"5363","7","драма","ДРАМА","S f inan nom sg","","","а","м","а","р","д","","S","ДРАМА","S f inan nom sg"
"5364","8","всего","ВЕСЬ","APRO - gen sg m -","","","о","г","е","с","в","","ADV","ВСЕГО","ADV -"
"5365","9","мюзикла","МЮЗИКЛ","S m inan gen sg","","","а","л","к","и","з","ю","S","МЮЗИКЛ","S m inan gen sg"
"5366","10","вообще","ВООБЩЕ","ADV -","","","е","щ","б","о","о","в","ADV","ВООБЩЕ","ADV -"
"5367","11",",",",","SENT","","","","","","","","","SENT",",","SENT"
"5368","","","","","","","","","","","","","","",""
"5369","1","Ладно","ЛАДНО","PART","","","о","н","д","а","л","","PART","ЛАДНО","PART"
"5370","2",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5371","3","нет","НЕТ","PART","","","т","е","н","","","","PART","НЕТ","PART"
"5372","4",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5373","5","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5374","6","lt","LT","NONLEX","","","","","","","","","NONLEX","LT","NONLEX"
"5375","7",";",";","PUNC","","","","","","","","","PUNC",";","PUNC"
"5376","8","noindex","NOINDEX","NONLEX","","","","","","","","","NONLEX","NOINDEX","NONLEX"
"5377","9","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5378","10","gt","GT","NONLEX","","","","","","","","","NONLEX","GT","NONLEX"
"5379","11",";",";","SENT","","","","","","","","","SENT",";","SENT"
"5380","","","","","","","","","","","","","","",""
"5381","1","[","[","PUNC","","","","","","","","","PUNC","[","PUNC"
"5382","2","нрзб","НРЗБ","NONLEX","","","б","з","р","н","","","NONLEX","НРЗБ","NONLEX"
"5383","3","]","]","PUNC","","","","","","","","","PUNC","]","PUNC"
"5384","4","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5385","5","lt","LT","NONLEX","","","","","","","","","NONLEX","LT","NONLEX"
"5386","6",";",";","SENT","","","","","","","","","SENT",";","SENT"
"5387","","","","","","","","","","","","","","",""
"5388","1","/","/","PUNC","","","","","","","","","PUNC","/","PUNC"
"5389","2","noindex","NOINDEX","NONLEX","","","","","","","","","NONLEX","NOINDEX","NONLEX"
"5390","3","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5391","4","gt","GT","NONLEX","","","","","","","","","NONLEX","GT","NONLEX"
"5392","5",";",";","SENT","","","","","","","","","SENT",";","SENT"
"5393","","","","","","","","","","","","","","",""
"5394","1","Интервьюер","ИНТЕРВЬЮЕР","S m anim nom sg","","","р","е","ю","ь","в","р","S","ИНТЕРВЬЮЕР","S m anim nom sg"
"5395","2","@","@","PUNC","","","","","","","","","PUNC","@","PUNC"
"5396","3","/","/","PUNC","","","","","","","","","PUNC","/","PUNC"
"5397","4","вырезанный","ВЫРЕЗАТЬ","PARTCP pf praet nom sg plen m pass ","","","й","ы","н","н","а","з","PARTCP","ВЫРЕЗАТЬ","PARTCP pf praet acc sg plen m pass inan"
"5398","5","фрагмент","ФРАГМЕНТ","S m inan nom sg","","","т","н","е","м","г","а","S","ФРАГМЕНТ","S m inan nom sg"
"5399","6",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5400","7","где","ГДЕ","ADVPRO -","","","е","д","г","","","","ADV","ГДЕ","ADV -"
"5401","8","я","Я","SPRO sg 1p - nom","","","я","","","","","","SPRO","Я","SPRO sg 1p - nom"
"5402","9","задаю","ЗАДАВАТЬ","V ipf praes sg indic - 1p","","","ю","а","д","а","з","","V","ЗАДАВАТЬ","V ipf praes sg indic - 1p"
"5403","10","вопрос","ВОПРОС","S m inan acc sg","","","с","о","р","п","о","в","S","ВОПРОС","S m inan nom sg"
"5404","11",";",";","SENT","","","","","","","","","SENT",";","SENT"
"5405","","","","","","","","","","","","","","",""
"5406","1","суть","СУТЬ","S f inan nom sg","","","ь","т","у","с","","","S","СУТЬ","S f inan nom sg"
"5407","2","вопроса","ВОПРОС","S m inan gen sg","","","а","с","о","р","п","о","S","ВОПРОС","S m inan gen sg"
"5408","3","—","—","PUNC","","","","","","","","","PUNC","—","PUNC"
"5409","4","«","«","PUNC","","","","","","","","","PUNC","«","PUNC"
"5410","5","Как","КАК","ADVPRO -","","","к","а","к","","","","ADV","КАК","ADV -"
"5411","6","ты","ТЫ","SPRO sg 2p - nom","","","ы","т","","","","","SPRO","ТЫ","SPRO sg 2p - nom"
"5412","7","относишься","ОТНОСИТЬСЯ","V ipf praes sg indic - 2p","","","я","с","ь","ш","и","с","V","ОТНОСИТЬСЯ","V ipf praes sg indic - 2p"
"5413","8","к","К","PR","","","к","","","","","","PR","К","PR"
"5414","9","тому","ТО","SPRO n - dat sg","","","у","м","о","т","","","S","ТО","S n - dat sg"
"5415","10","что","ЧТО","CONJ","","","о","т","ч","","","","CONJ","ЧТО","CONJ"
"5416","11","мать","МАТЬ","S f anim nom sg","","","ь","т","а","м","","","S","МАТЬ","S f anim nom sg"
"5417","12","не","НЕ","PART","","","е","н","","","","","PART","НЕ","PART"
"5418","13","ответила","ОТВЕТИТЬ","V pf praet sg indic f -","","","а","л","и","т","е","в","V","ОТВЕТИТЬ","V pf praet sg indic f -"
"5419","14","дочери","ДОЧЬ","S f anim dat sg","","","и","р","е","ч","о","д","S","ДОЧЬ","S f anim dat sg"
"5420","15","толком","ТОЛКОМ","ADV -","","","м","о","к","л","о","т","ADV","ТОЛКОМ","ADV -"
"5421","16","на","НА","PR","","","а","н","","","","","PR","НА","PR"
"5422","17","её","ЕЕ","APRO - acc sg m -","","","ё","е","","","","","A","ЕЕ","A - nonflex nonflex plen - -"
"5423","18","вопрос","ВОПРОС","S m inan acc sg","","","с","о","р","п","о","в","S","ВОПРОС","S m inan acc sg"
"5424","19","о","О","PR","","","о","","","","","","PR","О","PR"
"5425","20","том","ТО","SPRO n - loc sg","","","м","о","т","","","","S","ТО","S n - loc sg"
"5426","21",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5427","22","откуда","ОТКУДА","ADVPRO -","","","а","д","у","к","т","о","ADV","ОТКУДА","ADV -"
"5428","23","берутся","БРАТЬСЯ","V ipf praes pl indic - 3p","","","я","с","т","у","р","е","V","БРАТЬСЯ","V ipf praes pl indic - 3p"
"5429","24","дети","РЕБЕНОК","S m anim nom pl","","","и","т","е","д","","","S","РЕБЕНОК","S m anim nom pl"
"5430","25","?","?","PUNC","","","","","","","","","PUNC","?","PUNC"
"5431","26","»","»","PUNC","","","","","","","","","PUNC","»","PUNC"
"5432","27","/","/","PUNC","","","","","","","","","PUNC","/","PUNC"
"5433","28",",",",","SENT","","","","","","","","","SENT",",","SENT"
"5434","","","","","","","","","","","","","","",""
"5435","1","П","П","NONLEX","","","п","","","","","","S","П","S - - nonflex nonflex"
"5436","2","@","@","PUNC","","","","","","","","","PUNC","@","PUNC"
"5437","3","Ну","НУ","PART","","","у","н","","","","","PART","НУ","PART"
"5438","4",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5439","5","это","ЭТО","SPRO n - nom sg","","","о","т","э","","","","S","ЭТО","S n - nom sg"
"5440","6","неправильно","НЕПРАВИЛЬНО","ADV -","","","о","н","ь","л","и","в","ADV","НЕПРАВИЛЬНО","ADV -"
"5441","7",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5442","8","наверное","НАВЕРНОЕ","PARENTH","","","е","о","н","р","е","в","ADV","НАВЕРНОЕ","ADV -"
"5443","9","…","…","SENT","","","","","","","","","SENT","…","SENT"
"5444","","","","","","","","","","","","","","",""
"5445","1","Не","НЕ","PART","","","е","н","","","","","PART","НЕ","PART"
"5446","2","знаю","ЗНАТЬ","V ipf praes sg indic - 1p","","","ю","а","н","з","","","V","ЗНАТЬ","V ipf praes sg indic - 1p"
"5447","3",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5448","4","мне","Я","SPRO sg 1p - dat","","","е","н","м","","","","SPRO","Я","SPRO sg 1p - loc"
"5449","5","кажется","КАЗАТЬСЯ","V ipf praes sg indic - 3p","","","я","с","т","е","ж","а","V","КАЗАТЬСЯ","V ipf praes sg indic - 3p"
"5450","6",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5451","7","лучше","ХОРОШО","ADV comp","","","е","ш","ч","у","л","","ADV","ХОРОШО","ADV comp"
"5452","8","…","…","SENT","","","","","","","","","SENT","…","SENT"
"5453","","","","","","","","","","","","","","",""
"5454","1","Ну","НУ","PART","","","у","н","","","","","PART","НУ","PART"
"5455","2",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5456","3","я","Я","SPRO sg 1p - nom","","","я","","","","","","SPRO","Я","SPRO sg 1p - nom"
"5457","4","придерживаюсь","ПРИДЕРЖИВАТЬСЯ","V ipf praes sg indic - 1p","","","ь","с","ю","а","в","и","V","ПРИДЕРЖИВАТЬСЯ","V ipf praes sg indic - 1p"
"5458","5","такой","ТАКОЙ","APRO - gen sg f ","","","й","о","к","а","т","","A","ТАКОЙ","A - acc sg plen m inan"
"5459","6","позиции","ПОЗИЦИЯ","S f inan gen sg","","","и","и","ц","и","з","о","S","ПОЗИЦИЯ","S f inan gen sg"
"5460","7",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5461","8","что","ЧТО","CONJ","","","о","т","ч","","","","CONJ","ЧТО","CONJ"
"5462","9","там","ТАМ","PART","","","м","а","т","","","","ADV","ТАМ","ADV -"
"5463","10","то","ТО","CONJ","","","о","т","","","","","CONJ","ТО","CONJ"
"5464","11","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5465","12","lt","LT","NONLEX","","","","","","","","","NONLEX","LT","NONLEX"
"5466","13",";",";","PUNC","","","","","","","","","PUNC",";","PUNC"
"5467","14","distinct","DISTINCT","NONLEX","","","","","","","","","NONLEX","DISTINCT","NONLEX"
"5468","15","form","FORM","NONLEX","","","","","","","","","NONLEX","FORM","NONLEX"
"5469","16","=","=","PUNC","","","","","","","","","PUNC","=","PUNC"
"5470","17","ж","ЖЕ","PART","","","ж","","","","","","PART","Ж","PART"
"5471","18","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5472","19","gt","GT","NONLEX","","","","","","","","","NONLEX","GT","NONLEX"
"5473","20",";",";","PUNC","","","","","","","","","PUNC",";","PUNC"
"5474","21","же","ЖЕ","PART","","","е","ж","","","","","CONJ","ЖЕ","CONJ"
"5475","22","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5476","23","lt","LT","NONLEX","","","","","","","","","NONLEX","LT","NONLEX"
"5477","24",";",";","SENT","","","","","","","","","SENT",";","SENT"
"5478","","","","","","","","","","","","","","",""
"5479","1","/","/","PUNC","","","","","","","","","PUNC","/","PUNC"
"5480","2","distinct","DISTINCT","NONLEX","","","","","","","","","NONLEX","DISTINCT","NONLEX"
"5481","3","&","&","PUNC","","","","","","","","","PUNC","&","PUNC"
"5482","4","gt","GT","NONLEX","","","","","","","","","NONLEX","GT","NONLEX"
"5483","5",";",";","PUNC","","","","","","","","","PUNC",";","PUNC"
"5484","6","самое","САМЫЙ","APRO - nom sg n -","","","е","о","м","а","с","","A","САМЫЙ","A - nom sg plen n -"
"5485","7","и","И","CONJ","","","и","","","","","","CONJ","И","CONJ"
"5486","8","с","С","PR","","","с","","","","","","PR","С","PR"
"5487","9","алкоголем","АЛКОГОЛЬ","S m inan ins sg","","","м","е","л","о","г","о","S","АЛКОГОЛЬ","S m inan ins sg"
"5488","10",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5489","11","например","НАПРИМЕР","PARENTH","","","р","е","м","и","р","п","ADV","НАПРИМЕР","ADV -"
"5490","12",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5491","13","что","ЧТО","CONJ","","","о","т","ч","","","","CONJ","ЧТО","CONJ"
"5492","14",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5493","15","если","ЕСЛИ","CONJ","","","и","л","с","е","","","CONJ","ЕСЛИ","CONJ"
"5494","16","у","У","PR","","","у","","","","","","PR","У","PR"
"5495","17","тебя","ТЫ","SPRO sg 2p - acc","","","я","б","е","т","","","SPRO","ТЫ","SPRO sg 2p - acc"
"5496","18","есть","БЫТЬ","V ipf praes pl indic - 3p","","","ь","т","с","е","","","V","БЫТЬ","V ipf praes sg indic - 3p"
"5497","19","дети","РЕБЕНОК","S m anim nom pl","","","и","т","е","д","","","S","РЕБЕНОК","S m anim nom pl"
"5498","20",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5499","21","лучше","ХОРОШО","ADV comp","","","е","ш","ч","у","л","","ADV","ХОРОШО","ADV comp"
"5500","22","как-то","КАК-ТО","ADVPRO -","","","о","т","","к","а","к","ADV","КАК-ТО","ADV -"
"5501","23","ссс","ССС","NONLEX","","","с","с","с","","","","NONLEX","ССС","NONLEX"
"5502","24","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5503","25","объяснить","ОБЪЯСНИТЬ","V pf - - inf - -","","","ь","т","и","н","с","я","V","ОБЪЯСНИТЬ","V pf - - inf - -"
"5504","26","им","ОНИ","SPRO 3p pl - - dat","","","м","и","","","","","SPRO","ОНИ","SPRO pl - - dat"
"5505","27",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5506","28","что","ЧТО","SPRO - nom sg n -","","","о","т","ч","","","","CONJ","ЧТО","CONJ"
"5507","29","правильно","ПРАВИЛЬНО","ADV -","","","о","н","ь","л","и","в","ADV","ПРАВИЛЬНО","ADV -"
"5508","30",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5509","31","а","А","CONJ","","","а","","","","","","CONJ","А","CONJ"
"5510","32","что","ЧТО","SPRO - nom sg n -","","","о","т","ч","","","","CONJ","ЧТО","CONJ"
"5511","33","неправильно","НЕПРАВИЛЬНО","ADV -","","","о","н","ь","л","и","в","ADV","НЕПРАВИЛЬНО","ADV -"
"5512","34",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5513","35","чем","ЧЕМ","CONJ","","","м","е","ч","","","","CONJ","ЧЕМ","CONJ"
"5514","36","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5515","37","эээ","ЭЭЭ","NONLEX","","","э","э","э","","","","NONLEX","ЭЭЭ","NONLEX"
"5516","38","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5517","39","оставить","ОСТАВИТЬ","V pf - - inf - -","","","ь","т","и","в","а","т","V","ОСТАВИТЬ","V pf - - inf - -"
"5518","40","их","ОНИ","SPRO 3p pl - - acc","","","х","и","","","","","SPRO","ОНИ","SPRO pl - - acc"
"5519","41","в","В","PR","","","в","","","","","","PR","В","PR"
"5520","42","неведении","НЕВЕДЕНИЕ","S n inan loc sg","","","и","и","н","е","д","е","S","НЕВЕДЕНИЕ","S n inan loc sg"
"5521","43",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5522","44","и","И","CONJ","","","и","","","","","","CONJ","И","CONJ"
"5523","45","потом","ПОТОМ","ADV -","","","м","о","т","о","п","","ADV","ПОТОМ","ADV -"
